date,region,day_of_week,month,weekend_flag,holiday_flag,avg_temperature,precipitation,wind_speed,visibility,trauma_index,hospital_transfer_volume,rurality_index,daily_transport_requests
2025-01-01,Mountain West,2,1,0,1,53.97,0.48,9.4,5.18,4.78,19,0.85,26
2025-01-01,Midwest,2,1,0,1,70.9,0.55,10.43,10.42,4.4,20,0.65,24
2025-01-01,Southeast,2,1,0,1,83.64,0.0,12.79,7.37,5.84,19,0.55,31
2025-01-01,Northeast,2,1,0,1,66.8,0.14,11.64,9.82,3.56,24,0.35,29
2025-01-01,Southwest,2,1,0,1,93.72,0.17,13.77,8.09,5.22,21,0.75,28
2025-01-02,Mountain West,3,1,0,0,54.18,0.48,13.89,8.22,4.7,28,0.85,26
2025-01-02,Midwest,3,1,0,0,50.79,0.0,14.52,8.42,5.07,23,0.65,27
2025-01-02,Southeast,3,1,0,0,79.76,0.66,9.68,11.45,1.84,26,0.55,19
2025-01-02,Northeast,3,1,0,0,68.64,0.0,14.89,12.47,7.35,24,0.35,27
2025-01-02,Southwest,3,1,0,0,82.16,0.18,3.11,4.47,4.57,26,0.75,27
2025-01-03,Mountain West,4,1,0,0,55.26,0.31,14.73,10.69,5.9,27,0.85,28
2025-01-03,Midwest,4,1,0,0,65.91,0.17,9.25,6.8,3.22,18,0.65,25
2025-01-03,Southeast,4,1,0,0,77.25,0.47,7.77,6.37,5.54,17,0.55,25
2025-01-03,Northeast,4,1,0,0,60.76,0.0,7.31,7.76,6.11,25,0.35,26
2025-01-03,Southwest,4,1,0,0,81.96,0.96,17.1,8.54,4.73,24,0.75,23
2025-01-04,Mountain West,5,1,1,0,46.37,0.0,10.56,8.27,3.62,24,0.85,25
2025-01-04,Midwest,5,1,1,0,57.82,0.32,9.35,10.13,5.91,20,0.65,29
2025-01-04,Southeast,5,1,1,0,74.78,0.75,0.47,7.4,5.71,24,0.55,23
2025-01-04,Northeast,5,1,1,0,59.02,0.01,11.05,6.85,7.57,15,0.35,25
2025-01-04,Southwest,5,1,1,0,81.86,0.0,8.52,7.65,6.79,23,0.75,29
2025-01-05,Mountain West,6,1,1,0,50.41,0.57,12.73,8.29,-1.44,29,0.85,18
2025-01-05,Midwest,6,1,1,0,55.55,0.16,9.78,8.34,4.44,20,0.65,28
2025-01-05,Southeast,6,1,1,0,70.83,0.0,10.24,8.71,6.18,22,0.55,31
2025-01-05,Northeast,6,1,1,0,61.54,0.23,9.13,7.67,6.98,14,0.35,25
2025-01-05,Southwest,6,1,1,0,87.54,0.02,11.66,8.36,4.36,21,0.75,24
2025-01-06,Mountain West,0,1,0,0,48.98,0.26,20.65,6.98,4.42,27,0.85,26
2025-01-06,Midwest,0,1,0,0,59.9,0.0,5.16,8.35,5.33,19,0.65,25
2025-01-06,Southeast,0,1,0,0,79.82,0.21,5.21,6.79,6.04,23,0.55,24
2025-01-06,Northeast,0,1,0,0,57.66,0.09,13.94,7.18,4.44,23,0.35,27
2025-01-06,Southwest,0,1,0,0,80.44,0.21,12.9,11.37,3.59,16,0.75,19
2025-01-07,Mountain West,1,1,0,0,54.91,0.28,21.33,7.1,1.68,18,0.85,20
2025-01-07,Midwest,1,1,0,0,61.4,0.18,11.3,9.58,4.88,22,0.65,26
2025-01-07,Southeast,1,1,0,0,75.95,0.0,10.03,7.31,4.32,16,0.55,24
2025-01-07,Northeast,1,1,0,0,54.38,0.34,11.0,10.39,6.27,22,0.35,24
2025-01-07,Southwest,1,1,0,0,74.29,0.16,7.25,7.48,3.78,14,0.75,20
2025-01-08,Mountain West,2,1,0,0,60.41,0.0,10.47,5.3,6.9,26,0.85,31
2025-01-08,Midwest,2,1,0,0,58.48,0.17,17.54,6.21,1.18,26,0.65,20
2025-01-08,Southeast,2,1,0,0,76.95,0.36,10.16,8.02,5.25,28,0.55,30
2025-01-08,Northeast,2,1,0,0,64.27,0.11,9.63,7.24,6.92,19,0.35,24
2025-01-08,Southwest,2,1,0,0,78.11,0.0,15.68,9.3,4.37,24,0.75,28
2025-01-09,Mountain West,3,1,0,0,63.52,0.36,8.53,8.39,5.79,24,0.85,26
2025-01-09,Midwest,3,1,0,0,47.05,0.0,1.46,9.76,3.23,27,0.65,27
2025-01-09,Southeast,3,1,0,0,66.79,0.43,12.1,9.61,7.74,25,0.55,30
2025-01-09,Northeast,3,1,0,0,48.98,0.13,7.48,8.02,2.74,18,0.35,17
2025-01-09,Southwest,3,1,0,0,82.45,0.51,12.12,8.79,4.43,27,0.75,23
2025-01-10,Mountain West,4,1,0,0,56.35,0.43,16.2,9.12,5.33,16,0.85,22
2025-01-10,Midwest,4,1,0,0,61.98,0.0,7.31,8.81,3.95,21,0.65,23
2025-01-10,Southeast,4,1,0,0,63.72,0.0,14.76,8.65,5.63,20,0.55,22
2025-01-10,Northeast,4,1,0,0,60.79,0.43,14.77,6.83,4.16,15,0.35,23
2025-01-10,Southwest,4,1,0,0,83.76,0.49,5.48,7.14,3.7,31,0.75,29
2025-01-11,Mountain West,5,1,1,0,64.39,0.0,6.2,7.13,5.1,19,0.85,29
2025-01-11,Midwest,5,1,1,0,65.74,0.29,11.58,3.71,6.81,15,0.65,27
2025-01-11,Southeast,5,1,1,0,74.2,0.0,0.01,6.36,2.6,25,0.55,26
2025-01-11,Northeast,5,1,1,0,48.01,0.45,14.18,5.87,4.86,23,0.35,24
2025-01-11,Southwest,5,1,1,0,92.09,0.0,10.57,11.04,5.79,18,0.75,30
2025-01-12,Mountain West,6,1,1,0,50.41,0.0,8.24,8.2,4.84,21,0.85,29
2025-01-12,Midwest,6,1,1,0,64.43,0.43,12.08,6.91,6.42,27,0.65,31
2025-01-12,Southeast,6,1,1,0,82.26,0.54,9.26,7.14,6.72,23,0.55,27
2025-01-12,Northeast,6,1,1,0,58.53,0.45,13.31,5.42,3.78,26,0.35,26
2025-01-12,Southwest,6,1,1,0,86.81,0.0,7.27,9.49,2.27,30,0.75,25
2025-01-13,Mountain West,0,1,0,0,53.7,0.27,10.02,7.72,4.02,24,0.85,28
2025-01-13,Midwest,0,1,0,0,66.88,0.0,2.22,3.77,6.0,18,0.65,26
2025-01-13,Southeast,0,1,0,0,77.12,0.44,3.65,10.12,2.46,29,0.55,22
2025-01-13,Northeast,0,1,0,0,66.83,0.4,17.76,8.36,4.07,23,0.35,25
2025-01-13,Southwest,0,1,0,0,88.68,0.5,11.71,7.96,6.09,23,0.75,28
2025-01-14,Mountain West,1,1,0,0,60.46,0.36,11.07,6.5,6.86,26,0.85,27
2025-01-14,Midwest,1,1,0,0,44.95,0.54,10.07,11.08,7.71,21,0.65,27
2025-01-14,Southeast,1,1,0,0,80.6,0.03,13.48,9.77,4.76,23,0.55,27
2025-01-14,Northeast,1,1,0,0,73.23,0.12,18.28,10.29,2.21,21,0.35,23
2025-01-14,Southwest,1,1,0,0,87.21,0.27,16.88,7.17,7.38,25,0.75,27
2025-01-15,Mountain West,2,1,0,0,62.55,0.11,0.0,5.02,5.65,25,0.85,29
2025-01-15,Midwest,2,1,0,0,55.56,0.23,15.08,10.7,4.83,19,0.65,24
2025-01-15,Southeast,2,1,0,0,82.42,0.09,9.62,8.01,5.19,20,0.55,29
2025-01-15,Northeast,2,1,0,0,55.19,0.05,17.23,8.89,6.15,28,0.35,25
2025-01-15,Southwest,2,1,0,0,80.95,0.31,8.98,6.71,6.52,23,0.75,30
2025-01-16,Mountain West,3,1,0,0,57.09,0.05,4.91,7.21,3.31,21,0.85,25
2025-01-16,Midwest,3,1,0,0,64.46,0.32,8.35,9.41,3.79,29,0.65,25
2025-01-16,Southeast,3,1,0,0,80.44,0.41,8.09,6.81,6.47,28,0.55,30
2025-01-16,Northeast,3,1,0,0,69.68,0.24,7.05,8.99,3.77,19,0.35,24
2025-01-16,Southwest,3,1,0,0,79.97,0.2,11.09,9.49,5.18,21,0.75,26
2025-01-17,Mountain West,4,1,0,0,46.64,0.5,9.53,11.28,4.82,25,0.85,23
2025-01-17,Midwest,4,1,0,0,60.39,0.32,10.87,7.33,3.63,15,0.65,20
2025-01-17,Southeast,4,1,0,0,81.63,0.36,6.63,10.01,5.85,29,0.55,26
2025-01-17,Northeast,4,1,0,0,51.61,0.0,12.37,7.09,7.27,26,0.35,32
2025-01-17,Southwest,4,1,0,0,78.86,0.0,9.29,5.43,5.46,16,0.75,23
2025-01-18,Mountain West,5,1,1,0,52.58,0.0,10.81,4.52,6.87,21,0.85,32
2025-01-18,Midwest,5,1,1,0,62.14,0.0,10.75,6.0,4.87,19,0.65,24
2025-01-18,Southeast,5,1,1,0,88.48,0.19,10.03,9.35,3.05,26,0.55,24
2025-01-18,Northeast,5,1,1,0,59.82,0.28,11.95,6.64,4.89,18,0.35,21
2025-01-18,Southwest,5,1,1,0,88.76,0.28,6.24,6.45,6.96,33,0.75,33
2025-01-19,Mountain West,6,1,1,0,54.52,0.11,8.42,6.98,5.21,31,0.85,28
2025-01-19,Midwest,6,1,1,0,62.54,0.5,14.19,8.82,5.04,17,0.65,24
2025-01-19,Southeast,6,1,1,0,77.68,0.44,10.55,8.06,5.63,27,0.55,30
2025-01-19,Northeast,6,1,1,0,55.44,0.54,10.77,8.11,6.14,15,0.35,23
2025-01-19,Southwest,6,1,1,0,80.84,0.0,7.71,6.98,4.0,37,0.75,32
2025-01-20,Mountain West,0,1,0,0,58.39,0.31,13.46,8.55,5.08,21,0.85,28
2025-01-20,Midwest,0,1,0,0,58.96,0.0,0.89,6.98,4.81,31,0.65,28
2025-01-20,Southeast,0,1,0,0,67.34,0.34,6.47,8.98,3.98,18,0.55,21
2025-01-20,Northeast,0,1,0,0,59.02,0.22,2.86,8.96,3.59,25,0.35,21
2025-01-20,Southwest,0,1,0,0,75.4,0.31,11.7,8.15,5.37,24,0.75,26
2025-01-21,Mountain West,1,1,0,0,59.81,0.27,19.07,7.49,4.76,21,0.85,25
2025-01-21,Midwest,1,1,0,0,53.77,0.0,7.1,8.05,5.95,28,0.65,28
2025-01-21,Southeast,1,1,0,0,70.01,0.11,14.79,6.58,2.7,26,0.55,27
2025-01-21,Northeast,1,1,0,0,57.46,0.31,0.0,7.13,6.42,26,0.35,24
2025-01-21,Southwest,1,1,0,0,80.29,0.15,11.93,8.6,4.4,33,0.75,28
2025-01-22,Mountain West,2,1,0,0,57.38,0.23,11.45,8.23,5.51,29,0.85,31
2025-01-22,Midwest,2,1,0,0,53.26,0.1,7.45,4.35,5.53,27,0.65,27
2025-01-22,Southeast,2,1,0,0,71.39,0.59,8.8,9.18,5.27,27,0.55,26
2025-01-22,Northeast,2,1,0,0,62.66,0.09,9.58,6.87,6.07,16,0.35,25
2025-01-22,Southwest,2,1,0,0,82.95,0.48,15.37,11.65,3.82,34,0.75,28
2025-01-23,Mountain West,3,1,0,0,53.82,0.8,10.05,10.53,6.55,38,0.85,32
2025-01-23,Midwest,3,1,0,0,67.55,0.11,7.46,9.86,3.28,25,0.65,25
2025-01-23,Southeast,3,1,0,0,74.6,0.0,15.94,7.65,3.65,18,0.55,25
2025-01-23,Northeast,3,1,0,0,73.09,0.01,13.92,11.97,6.33,27,0.35,28
2025-01-23,Southwest,3,1,0,0,76.41,0.66,14.33,5.17,7.32,16,0.75,26
2025-01-24,Mountain West,4,1,0,0,56.03,0.35,7.53,8.26,10.07,21,0.85,33
2025-01-24,Midwest,4,1,0,0,51.86,0.52,15.9,11.43,4.88,23,0.65,27
2025-01-24,Southeast,4,1,0,0,84.2,0.0,15.28,7.64,4.88,21,0.55,24
2025-01-24,Northeast,4,1,0,0,54.54,0.0,8.16,8.39,5.96,27,0.35,26
2025-01-24,Southwest,4,1,0,0,79.4,0.17,9.58,8.15,4.21,27,0.75,27
2025-01-25,Mountain West,5,1,1,0,55.27,0.48,17.07,5.36,4.56,29,0.85,32
2025-01-25,Midwest,5,1,1,0,59.82,0.08,0.0,8.09,4.43,15,0.65,23
2025-01-25,Southeast,5,1,1,0,79.01,0.08,12.23,8.35,6.91,24,0.55,29
2025-01-25,Northeast,5,1,1,0,66.92,0.21,8.59,6.92,7.63,24,0.35,32
2025-01-25,Southwest,5,1,1,0,80.05,0.23,14.13,10.92,5.36,31,0.75,31
2025-01-26,Mountain West,6,1,1,0,59.73,0.15,0.68,3.13,5.34,22,0.85,25
2025-01-26,Midwest,6,1,1,0,72.46,0.18,13.6,9.01,1.37,26,0.65,24
2025-01-26,Southeast,6,1,1,0,70.68,0.58,0.9,7.16,4.61,20,0.55,23
2025-01-26,Northeast,6,1,1,0,58.98,0.28,11.18,8.76,6.67,17,0.35,23
2025-01-26,Southwest,6,1,1,0,81.15,0.18,12.06,9.06,3.58,18,0.75,28
2025-01-27,Mountain West,0,1,0,0,47.37,0.0,3.0,8.63,5.91,24,0.85,27
2025-01-27,Midwest,0,1,0,0,60.58,0.22,5.18,7.67,7.35,26,0.65,27
2025-01-27,Southeast,0,1,0,0,69.96,0.31,10.22,5.16,6.03,32,0.55,28
2025-01-27,Northeast,0,1,0,0,52.21,0.02,15.63,3.86,7.13,23,0.35,24
2025-01-27,Southwest,0,1,0,0,88.62,0.22,10.24,7.13,7.34,22,0.75,30
2025-01-28,Mountain West,1,1,0,0,41.03,0.41,11.78,8.37,4.15,25,0.85,25
2025-01-28,Midwest,1,1,0,0,53.19,0.34,20.18,6.8,2.61,25,0.65,22
2025-01-28,Southeast,1,1,0,0,67.13,0.0,12.03,7.09,7.27,19,0.55,25
2025-01-28,Northeast,1,1,0,0,59.57,0.0,12.79,10.15,5.38,22,0.35,29
2025-01-28,Southwest,1,1,0,0,90.08,0.0,10.31,9.33,6.39,26,0.75,32
2025-01-29,Mountain West,2,1,0,0,47.11,0.0,9.13,10.29,5.79,30,0.85,31
2025-01-29,Midwest,2,1,0,0,62.21,0.01,5.22,7.55,3.81,24,0.65,26
2025-01-29,Southeast,2,1,0,0,67.14,0.0,10.09,5.13,5.05,24,0.55,27
2025-01-29,Northeast,2,1,0,0,50.85,0.12,9.48,6.57,5.15,25,0.35,25
2025-01-29,Southwest,2,1,0,0,85.79,0.03,4.87,12.08,6.36,28,0.75,31
2025-01-30,Mountain West,3,1,0,0,54.04,0.0,11.33,5.54,5.4,23,0.85,30
2025-01-30,Midwest,3,1,0,0,65.19,0.03,12.08,8.83,6.33,23,0.65,27
2025-01-30,Southeast,3,1,0,0,68.59,0.38,9.79,7.41,6.04,31,0.55,25
2025-01-30,Northeast,3,1,0,0,59.52,0.03,7.61,11.09,6.37,23,0.35,25
2025-01-30,Southwest,3,1,0,0,87.93,0.28,4.27,11.01,6.43,21,0.75,28
2025-01-31,Mountain West,4,1,0,0,56.46,0.13,7.16,9.07,3.81,27,0.85,27
2025-01-31,Midwest,4,1,0,0,64.16,0.0,12.3,8.15,5.56,24,0.65,26
2025-01-31,Southeast,4,1,0,0,73.53,0.01,14.51,7.83,4.99,25,0.55,26
2025-01-31,Northeast,4,1,0,0,50.88,0.0,10.02,6.71,1.76,14,0.35,16
2025-01-31,Southwest,4,1,0,0,89.32,0.0,6.14,9.59,4.0,19,0.75,22
2025-02-01,Mountain West,5,2,1,0,58.24,0.26,8.73,6.55,5.72,20,0.85,30
2025-02-01,Midwest,5,2,1,0,59.74,0.17,3.5,10.34,6.85,20,0.65,29
2025-02-01,Southeast,5,2,1,0,84.48,0.0,9.88,8.13,5.0,28,0.55,30
2025-02-01,Northeast,5,2,1,0,53.26,0.63,8.25,7.84,6.99,25,0.35,30
2025-02-01,Southwest,5,2,1,0,91.33,0.38,3.7,8.84,5.84,18,0.75,30
2025-02-02,Mountain West,6,2,1,0,60.4,0.0,18.72,10.0,5.38,20,0.85,31
2025-02-02,Midwest,6,2,1,0,71.14,0.47,6.61,4.93,3.26,22,0.65,25
2025-02-02,Southeast,6,2,1,0,81.39,0.15,7.45,7.93,5.9,16,0.55,25
2025-02-02,Northeast,6,2,1,0,65.29,0.13,11.78,8.37,6.86,25,0.35,30
2025-02-02,Southwest,6,2,1,0,94.31,0.37,9.4,5.38,8.37,26,0.75,33
2025-02-03,Mountain West,0,2,0,0,56.65,0.05,10.62,7.71,4.45,17,0.85,28
2025-02-03,Midwest,0,2,0,0,73.18,0.0,9.45,6.19,5.32,15,0.65,25
2025-02-03,Southeast,0,2,0,0,85.15,0.19,14.09,9.41,3.44,19,0.55,21
2025-02-03,Northeast,0,2,0,0,68.27,0.36,1.79,7.19,6.22,27,0.35,27
2025-02-03,Southwest,0,2,0,0,98.94,0.0,18.84,4.43,2.74,19,0.75,22
2025-02-04,Mountain West,1,2,0,0,59.11,0.0,8.9,6.82,6.02,22,0.85,29
2025-02-04,Midwest,1,2,0,0,74.01,0.03,3.63,6.05,4.65,26,0.65,29
2025-02-04,Southeast,1,2,0,0,89.76,0.0,8.98,3.67,4.53,23,0.55,24
2025-02-04,Northeast,1,2,0,0,63.05,0.0,8.63,11.3,7.86,26,0.35,30
2025-02-04,Southwest,1,2,0,0,91.42,0.27,14.2,5.85,7.31,25,0.75,29
2025-02-05,Mountain West,2,2,0,0,67.96,0.32,9.75,8.57,6.61,21,0.85,29
2025-02-05,Midwest,2,2,0,0,72.78,0.0,2.16,7.39,4.89,24,0.65,29
2025-02-05,Southeast,2,2,0,0,92.23,0.0,10.41,3.7,6.31,17,0.55,27
2025-02-05,Northeast,2,2,0,0,69.32,0.09,0.0,9.56,6.75,19,0.35,29
2025-02-05,Southwest,2,2,0,0,89.86,0.28,5.29,4.82,6.09,21,0.75,27
2025-02-06,Mountain West,3,2,0,0,60.17,0.04,4.49,8.97,6.87,18,0.85,27
2025-02-06,Midwest,3,2,0,0,78.52,0.24,11.29,9.31,6.46,28,0.65,29
2025-02-06,Southeast,3,2,0,0,83.04,0.15,6.16,7.01,4.48,16,0.55,21
2025-02-06,Northeast,3,2,0,0,61.68,0.36,6.96,9.65,3.9,20,0.35,23
2025-02-06,Southwest,3,2,0,0,97.53,0.48,8.46,8.69,3.74,24,0.75,26
2025-02-07,Mountain West,4,2,0,0,59.32,0.35,16.31,5.24,4.04,24,0.85,25
2025-02-07,Midwest,4,2,0,0,58.75,0.09,5.32,7.86,3.94,26,0.65,26
2025-02-07,Southeast,4,2,0,0,83.37,0.15,9.27,8.01,5.0,15,0.55,25
2025-02-07,Northeast,4,2,0,0,65.57,0.0,9.63,5.9,6.57,20,0.35,25
2025-02-07,Southwest,4,2,0,0,97.46,0.0,0.17,4.7,8.75,15,0.75,28
2025-02-08,Mountain West,5,2,1,0,68.9,0.0,10.89,8.7,9.25,28,0.85,36
2025-02-08,Midwest,5,2,1,0,61.77,0.25,9.73,6.49,5.74,26,0.65,31
2025-02-08,Southeast,5,2,1,0,82.31,0.05,3.27,9.04,4.03,20,0.55,27
2025-02-08,Northeast,5,2,1,0,62.47,0.4,13.54,9.2,4.41,12,0.35,19
2025-02-08,Southwest,5,2,1,0,88.05,0.0,12.91,8.57,4.1,20,0.75,27
2025-02-09,Mountain West,6,2,1,0,58.83,0.64,7.25,9.34,5.59,29,0.85,28
2025-02-09,Midwest,6,2,1,0,66.53,0.0,11.97,6.84,5.65,17,0.65,33
2025-02-09,Southeast,6,2,1,0,91.46,0.0,8.85,11.59,4.49,27,0.55,32
2025-02-09,Northeast,6,2,1,0,67.65,0.01,11.71,6.57,6.36,26,0.35,33
2025-02-09,Southwest,6,2,1,0,93.28,0.38,24.76,12.95,4.73,27,0.75,29
2025-02-10,Mountain West,0,2,0,0,64.66,0.0,15.93,7.47,4.22,24,0.85,28
2025-02-10,Midwest,0,2,0,0,77.8,0.0,13.38,6.83,3.54,23,0.65,25
2025-02-10,Southeast,0,2,0,0,88.09,0.02,8.08,5.03,7.69,17,0.55,28
2025-02-10,Northeast,0,2,0,0,66.41,0.2,20.45,8.6,4.71,17,0.35,26
2025-02-10,Southwest,0,2,0,0,83.16,0.1,11.46,9.64,3.62,28,0.75,27
2025-02-11,Mountain West,1,2,0,0,70.02,0.64,11.76,11.73,3.96,27,0.85,27
2025-02-11,Midwest,1,2,0,0,69.03,0.0,15.55,9.71,4.17,21,0.65,26
2025-02-11,Southeast,1,2,0,0,95.33,0.0,10.05,5.21,5.51,21,0.55,28
2025-02-11,Northeast,1,2,0,0,58.97,0.0,3.27,8.16,4.79,21,0.35,26
2025-02-11,Southwest,1,2,0,0,99.61,0.29,0.52,7.98,3.9,27,0.75,27
2025-02-12,Mountain West,2,2,0,0,62.83,0.23,9.78,8.95,4.67,29,0.85,31
2025-02-12,Midwest,2,2,0,0,70.3,0.11,14.21,8.99,6.24,27,0.65,30
2025-02-12,Southeast,2,2,0,0,82.32,0.39,17.35,9.16,7.13,29,0.55,32
2025-02-12,Northeast,2,2,0,0,57.62,0.2,4.09,7.78,2.84,26,0.35,26
2025-02-12,Southwest,2,2,0,0,91.87,0.0,7.58,6.94,4.98,19,0.75,29
2025-02-13,Mountain West,3,2,0,0,72.36,0.09,3.7,6.51,5.72,24,0.85,29
2025-02-13,Midwest,3,2,0,0,75.19,0.22,10.24,7.22,4.31,32,0.65,30
2025-02-13,Southeast,3,2,0,0,88.6,0.15,11.92,6.81,4.93,17,0.55,27
2025-02-13,Northeast,3,2,0,0,66.65,0.57,5.96,8.53,4.96,30,0.35,26
2025-02-13,Southwest,3,2,0,0,85.73,0.32,10.35,4.47,5.57,25,0.75,28
2025-02-14,Mountain West,4,2,0,0,54.42,0.0,10.18,4.63,3.27,21,0.85,23
2025-02-14,Midwest,4,2,0,0,68.15,0.18,6.5,11.66,5.28,29,0.65,29
2025-02-14,Southeast,4,2,0,0,88.59,0.0,6.52,7.11,4.98,22,0.55,27
2025-02-14,Northeast,4,2,0,0,75.52,0.16,6.53,5.33,4.27,27,0.35,24
2025-02-14,Southwest,4,2,0,0,92.54,0.03,1.05,9.66,4.47,22,0.75,27
2025-02-15,Mountain West,5,2,1,0,58.84,0.0,5.46,7.97,5.45,23,0.85,29
2025-02-15,Midwest,5,2,1,0,72.0,0.0,10.06,6.68,6.69,28,0.65,32
2025-02-15,Southeast,5,2,1,0,94.57,0.0,3.01,10.33,6.5,22,0.55,29
2025-02-15,Northeast,5,2,1,0,56.22,0.0,10.91,8.63,7.37,24,0.35,30
2025-02-15,Southwest,5,2,1,0,94.58,0.06,10.16,7.24,6.04,27,0.75,35
2025-02-16,Mountain West,6,2,1,0,53.14,0.0,12.81,7.86,3.34,22,0.85,28
2025-02-16,Midwest,6,2,1,0,77.8,0.29,12.96,8.0,7.62,19,0.65,32
2025-02-16,Southeast,6,2,1,0,83.12,0.34,6.33,7.44,7.2,27,0.55,33
2025-02-16,Northeast,6,2,1,0,68.61,0.0,18.31,9.03,5.88,22,0.35,28
2025-02-16,Southwest,6,2,1,0,90.07,0.42,10.17,4.0,2.89,27,0.75,28
2025-02-17,Mountain West,0,2,0,0,66.94,0.8,12.64,7.47,4.81,27,0.85,31
2025-02-17,Midwest,0,2,0,0,67.42,0.0,2.75,10.96,3.71,27,0.65,27
2025-02-17,Southeast,0,2,0,0,79.47,0.64,10.49,5.31,4.36,20,0.55,26
2025-02-17,Northeast,0,2,0,0,72.44,0.24,3.9,8.45,4.77,22,0.35,24
2025-02-17,Southwest,0,2,0,0,91.76,0.11,15.38,6.56,1.75,20,0.75,22
2025-02-18,Mountain West,1,2,0,0,62.17,0.0,13.31,2.68,5.81,18,0.85,26
2025-02-18,Midwest,1,2,0,0,70.3,0.0,11.46,6.91,7.4,21,0.65,30
2025-02-18,Southeast,1,2,0,0,81.63,0.35,15.76,8.36,5.12,28,0.55,27
2025-02-18,Northeast,1,2,0,0,63.24,0.31,7.36,10.03,5.87,20,0.35,27
2025-02-18,Southwest,1,2,0,0,96.84,0.27,12.24,8.48,5.36,31,0.75,31
2025-02-19,Mountain West,2,2,0,0,67.76,0.36,9.88,7.63,5.03,23,0.85,26
2025-02-19,Midwest,2,2,0,0,71.82,0.34,7.35,8.59,6.89,25,0.65,29
2025-02-19,Southeast,2,2,0,0,81.06,0.0,10.83,5.52,0.64,22,0.55,20
2025-02-19,Northeast,2,2,0,0,67.6,0.32,9.79,7.33,6.84,29,0.35,29
2025-02-19,Southwest,2,2,0,0,86.14,0.0,1.88,9.14,4.75,19,0.75,27
2025-02-20,Mountain West,3,2,0,0,60.19,0.37,8.69,10.37,4.32,24,0.85,28
2025-02-20,Midwest,3,2,0,0,65.0,0.0,15.56,6.72,3.89,31,0.65,31
2025-02-20,Southeast,3,2,0,0,75.1,0.0,20.43,9.71,3.39,25,0.55,25
2025-02-20,Northeast,3,2,0,0,51.7,0.22,11.3,5.77,4.59,20,0.35,24
2025-02-20,Southwest,3,2,0,0,91.39,0.0,7.68,7.96,3.63,31,0.75,29
2025-02-21,Mountain West,4,2,0,0,54.85,0.0,12.94,5.04,5.16,24,0.85,29
2025-02-21,Midwest,4,2,0,0,69.31,0.1,7.63,8.31,6.48,20,0.65,29
2025-02-21,Southeast,4,2,0,0,88.44,0.0,7.36,8.4,6.72,24,0.55,32
2025-02-21,Northeast,4,2,0,0,63.58,0.32,10.98,7.01,4.19,20,0.35,20
2025-02-21,Southwest,4,2,0,0,100.9,0.04,8.51,5.73,4.53,16,0.75,22
2025-02-22,Mountain West,5,2,1,0,64.74,0.18,17.37,5.08,6.82,19,0.85,28
2025-02-22,Midwest,5,2,1,0,68.54,0.0,6.65,8.21,7.63,22,0.65,28
2025-02-22,Southeast,5,2,1,0,82.49,0.27,10.44,5.38,2.25,26,0.55,26
2025-02-22,Northeast,5,2,1,0,63.21,0.44,12.72,9.64,5.65,21,0.35,27
2025-02-22,Southwest,5,2,1,0,88.34,0.47,4.99,7.44,6.2,30,0.75,33
2025-02-23,Mountain West,6,2,1,0,63.88,0.01,3.52,8.97,3.84,33,0.85,32
2025-02-23,Midwest,6,2,1,0,73.79,0.09,7.78,7.44,4.62,22,0.65,26
2025-02-23,Southeast,6,2,1,0,90.03,0.0,12.75,8.34,5.04,19,0.55,28
2025-02-23,Northeast,6,2,1,0,64.26,0.29,4.29,5.41,5.27,22,0.35,23
2025-02-23,Southwest,6,2,1,0,101.62,0.01,15.0,10.07,5.71,29,0.75,32
2025-02-24,Mountain West,0,2,0,0,66.17,0.0,20.17,12.81,2.14,26,0.85,26
2025-02-24,Midwest,0,2,0,0,73.4,0.0,13.96,8.48,6.17,22,0.65,26
2025-02-24,Southeast,0,2,0,0,83.05,0.11,7.6,7.6,4.0,24,0.55,25
2025-02-24,Northeast,0,2,0,0,66.88,0.0,16.63,6.35,6.78,11,0.35,24
2025-02-24,Southwest,0,2,0,0,98.32,0.19,12.83,9.98,7.86,19,0.75,31
2025-02-25,Mountain West,1,2,0,0,47.83,0.12,6.43,6.64,4.88,30,0.85,31
2025-02-25,Midwest,1,2,0,0,67.52,0.16,19.37,8.36,4.92,23,0.65,27
2025-02-25,Southeast,1,2,0,0,87.96,0.12,9.48,7.02,4.16,19,0.55,27
2025-02-25,Northeast,1,2,0,0,66.07,0.4,16.21,5.61,6.67,19,0.35,29
2025-02-25,Southwest,1,2,0,0,84.93,0.61,2.54,7.2,6.18,24,0.75,26
2025-02-26,Mountain West,2,2,0,0,76.66,0.09,8.96,5.77,5.58,29,0.85,32
2025-02-26,Midwest,2,2,0,0,63.73,0.0,12.29,12.15,3.21,23,0.65,25
2025-02-26,Southeast,2,2,0,0,76.76,0.16,17.45,6.99,5.35,35,0.55,28
2025-02-26,Northeast,2,2,0,0,66.08,0.04,12.21,9.34,6.1,23,0.35,26
2025-02-26,Southwest,2,2,0,0,93.15,0.09,2.61,6.14,4.04,24,0.75,27
2025-02-27,Mountain West,3,2,0,0,53.72,0.5,6.31,8.47,4.2,27,0.85,27
2025-02-27,Midwest,3,2,0,0,61.44,0.23,9.41,9.26,6.09,17,0.65,25
2025-02-27,Southeast,3,2,0,0,93.22,0.06,8.99,7.06,3.9,27,0.55,31
